student_id,minutes,nbr_days,quiz,exam,q&a,subscribed
260382,20.1,2,0,0,0,0
260383,5.3,2,0,0,0,0
260385,10.4,1,1,0,0,0
260387,60.2,1,1,1,0,0
260389,9.4,7,1,0,0,0
260390,18,1,1,0,0,0
260392,2.2,1,0,0,0,0
260394,7.2,1,0,0,0,0
260396,18.1,1,1,0,0,0
260398,0.3,1,0,0,0,0
260399,11.2,1,1,0,0,0
260400,8.3,1,1,0,0,0
260402,36.3,2,0,0,0,0
260403,0.9,1,0,0,0,0
260404,1.6,1,0,0,0,0
260405,17,2,0,0,0,0
260406,0.7,1,0,0,0,0
260410,1.2,1,0,0,0,0
260412,44.6,3,1,0,0,0
260414,4.2,1,0,0,0,0
260415,20.8,1,1,0,0,0
260416,70.3,2,1,0,0,0
260418,56,2,1,0,0,0
260419,24.5,1,1,0,0,0
260423,253.8,9,1,1,0,1
260424,0.2,1,0,0,0,0
260425,0.7,1,1,1,0,0
260426,2.4,1,0,0,0,0
260429,0.5,1,0,0,0,0
260433,1.3,1,0,0,0,0
260439,0.4,1,0,0,0,0
260442,0.3,1,0,0,0,0
260448,10.6,1,1,0,0,0
260451,10.6,1,1,0,0,0
260453,6.8,1,0,0,0,0
260455,0.3,1,1,0,0,0
260458,8.5,1,0,0,0,0
260459,2.5,2,0,0,0,0
260464,51.5,2,1,1,0,0
260465,3725.8,124,1,1,1,1
260466,0.9,1,0,0,0,0
260467,1,1,1,1,0,0
260468,5.9,1,0,0,0,0
260473,4,1,0,0,0,0
260477,800.5,28,1,1,0,0
260479,0.2,1,0,0,0,0
260480,0.8,1,0,0,0,0
260481,7.8,1,1,0,0,0
260483,3.1,1,0,0,0,1
260484,8.2,1,1,0,0,0
260485,14.8,2,0,0,0,0
260486,2063,32,1,1,0,1
260487,31.7,3,1,0,0,0
260488,0.2,1,1,0,0,0
260489,67.8,1,0,1,0,0
260492,20.6,5,0,1,0,0
260493,0.4,1,0,0,0,0
260494,360.7,9,1,1,1,1
260495,0.1,1,0,0,0,0
260496,7.3,1,0,0,0,0
260497,44.8,1,1,0,0,0
260499,7.6,3,1,0,0,0
260500,4.4,1,0,0,0,0
260504,6.6,1,1,0,0,0
260508,0.6,2,0,0,0,0
260510,0.2,1,0,0,0,0
260512,2.1,1,0,0,0,0
260516,1.3,2,0,0,0,0
260519,264.3,3,1,1,0,0
260531,12.2,1,0,0,0,0
260532,0.1,1,0,0,0,0
260535,0.4,1,0,0,0,0
260537,0.2,1,1,0,0,0
260538,0.5,1,0,0,0,0
260541,1.9,1,0,0,0,0
260542,0.2,1,0,0,0,0
260547,53.1,2,1,0,0,0
260548,1.3,1,0,0,0,0
260549,1014,44,1,1,0,1
260550,0.2,1,0,0,0,0
260563,5.1,1,0,0,0,0
260565,3.6,3,0,0,0,0
260566,0.1,1,0,0,0,0
260567,119.6,3,1,1,0,0
260568,60.3,1,1,1,0,0
260569,28.5,2,0,0,0,0
260572,1556.2,44,1,1,0,1
260575,255.3,10,1,1,0,0
260578,311.1,13,1,1,0,1
260584,1,1,0,0,0,0
260585,13,2,1,0,0,0
260589,8.9,1,0,0,0,0
260590,26,2,0,0,0,0
260591,1.8,2,0,0,0,0
260593,2245.9,88,1,1,0,1
260594,80.2,3,1,1,0,0
260595,21,2,0,0,0,0
260596,0.1,1,0,0,0,0
260598,12.6,1,1,0,0,0
260600,64.5,2,1,1,0,0
260602,44,2,1,1,0,0
260604,132.8,4,1,1,0,0
260606,1.8,1,0,0,0,0
260607,0.4,1,0,0,0,0
260608,3037.3,70,1,1,0,1
260615,3.2,1,0,0,0,0
260616,1315.5,24,1,1,0,1
260619,81.9,7,1,0,0,0
260622,7.4,1,0,0,0,0
260627,44.7,2,1,0,0,0
260628,2.1,1,0,0,0,0
260631,29.4,1,1,0,0,0
260633,0.5,1,0,0,0,0
260634,49.6,1,0,0,0,0
260635,6.3,1,0,0,0,0
260638,1.6,1,0,0,0,0
260640,0.1,1,0,0,0,0
260641,1.5,2,0,0,0,0
260646,1279.4,34,1,1,1,1
260649,2423.2,59,1,1,0,1
260657,12.1,1,0,1,0,0
260661,43.3,1,1,0,0,0
260663,1.3,1,0,0,0,0
260664,522.1,12,1,1,0,1
260665,1.5,1,0,0,0,0
260666,1.1,1,0,0,0,0
260668,8.7,1,0,0,0,0
260669,53.2,3,1,0,0,0
260671,0.1,1,0,0,0,0
260673,1.8,1,0,0,0,0
260674,8.7,1,0,0,0,0
260676,33.8,1,0,0,0,0
260678,0.6,1,1,0,0,0
260680,0.2,1,0,0,0,0
260682,28.6,1,1,0,0,0
260684,830.6,30,1,1,0,1
260687,62.6,3,1,0,0,0
260688,15.8,1,1,0,0,0
260694,0.5,1,0,0,0,0
260697,3.1,1,0,0,0,0
260698,39,5,1,0,0,1
260699,0.1,1,0,0,0,0
260700,1.7,1,0,0,0,0
260701,66.3,4,1,1,0,0
260702,47,24,0,0,0,1
260704,17.7,1,1,0,0,0
260706,35.8,2,1,0,0,0
260707,166.6,9,1,1,0,1
260708,1.3,1,0,0,0,0
260709,21.7,1,0,0,0,0
260713,0.6,1,0,0,0,0
260714,0.9,1,0,0,0,0
260715,491.8,11,1,1,1,0
260716,6.8,2,0,0,0,0
260718,4.3,1,0,0,0,0
260723,1.4,1,0,0,0,0
260724,0.7,1,0,0,0,0
260728,10,1,0,0,0,0
260730,7.1,1,0,0,0,0
260731,0.8,1,0,0,0,0
260732,10.4,1,1,0,0,0
260733,6.2,1,0,0,0,0
260734,0.7,1,0,0,0,0
260737,61,2,1,1,0,0
260738,6.2,1,0,0,0,0
260740,11.5,1,1,0,0,0
260741,2.4,2,0,0,0,0
260742,194.6,5,1,0,0,1
260743,4.4,1,1,0,0,0
260745,5.6,1,0,0,0,0
260746,0.1,1,0,0,0,0
260747,0.5,2,0,0,0,0
260749,41,1,1,1,0,0
260750,75.1,1,1,1,0,0
260752,0.2,1,0,0,0,0
260754,4294.8,121,1,1,1,1
260755,7.5,1,0,0,0,0
260756,3.5,1,1,0,0,0
260761,25.5,2,0,0,0,0
260762,2.5,1,0,0,0,0
260765,47.4,2,1,0,0,0
260766,1.2,1,0,0,0,0
260767,0.2,1,0,0,0,0
260768,2.7,1,0,0,0,0
260769,58.9,1,1,1,0,0
260771,6.6,1,1,0,0,0
260773,62,2,1,0,0,0
260774,317.2,5,1,1,0,1
260775,1.6,1,0,0,0,0
260776,53.4,3,1,0,0,0
260777,15.5,1,0,0,0,0
260781,25.7,2,1,0,0,0
260784,6.6,1,1,0,0,0
260785,6.4,1,0,0,0,0
260787,171.3,13,1,0,0,1
260788,1.5,1,0,0,0,0
260789,1.5,1,0,0,0,0
260790,0.3,1,0,0,0,0
260792,729.9,15,1,1,0,0
260793,2.6,1,0,0,0,0
260795,9.1,2,1,0,0,0
260796,2,2,0,0,0,0
260798,2.9,1,0,1,0,0
260799,35.7,2,1,1,0,0
260800,10,1,0,0,0,0
260801,1.6,1,0,0,0,0
260802,0.2,1,0,0,0,0
260803,5.6,1,0,0,0,0
260805,2.8,1,0,0,0,0
260806,1.8,1,0,0,0,0
260807,0.8,1,0,0,0,0
260809,143.5,9,1,1,0,1
260810,58.4,2,1,0,0,0
260812,7.3,1,0,0,0,0
260813,1193.7,54,1,1,1,1
260815,677.4,32,1,1,0,1
260820,64.1,3,1,0,0,0
260823,1.7,1,0,0,0,0
260824,53.4,6,1,1,0,0
260825,9.8,1,1,1,0,0
260826,1.4,1,0,0,0,0
260829,689.8,21,1,1,0,1
260831,155.2,7,1,1,0,1
260832,19.8,1,0,0,0,0
260833,188.9,9,1,1,0,1
260834,170.3,4,1,1,0,1
260835,46.9,2,0,1,0,0
260837,63.8,3,1,1,0,0
260840,44.4,2,1,0,0,0
260841,1.3,1,1,0,0,0
260842,380.3,11,1,1,0,1
260844,30,1,0,1,0,0
260845,72.3,1,1,1,0,0
260846,60.6,2,0,1,0,0
260850,557.5,22,1,1,0,1
260851,34.8,1,1,0,0,0
260852,0.9,1,0,0,0,0
260853,26,4,0,0,0,0
260855,161,2,1,1,0,1
260859,135.1,3,1,1,0,0
260861,729.3,26,1,1,0,1
260865,611.4,36,0,1,1,1
260866,1.2,1,0,0,0,0
260869,56.5,2,1,0,0,0
260870,0.4,1,0,0,0,0
260871,0.5,1,0,0,0,0
260876,0.4,1,0,0,0,0
260878,5.1,1,0,0,0,0
260883,3.8,2,0,0,0,0
260885,739,8,1,0,0,1
260886,40.3,1,1,0,0,0
260887,3.3,3,1,0,0,0
260888,115.9,5,1,1,0,0
260890,39.8,1,1,0,0,0
260891,467.5,14,1,1,1,1
260892,1.2,1,0,0,0,0
260895,0.8,1,0,0,0,0
260896,1.7,1,0,0,0,0
260897,54.6,2,1,1,0,0
260898,697,11,1,1,0,1
260899,20.6,4,0,0,0,0
260900,19.1,1,0,0,0,0
260901,60.4,1,1,1,0,0
260902,54.9,2,1,1,0,0
260903,0.3,1,0,0,0,0
260906,0.4,1,0,0,0,0
260907,17.5,2,1,0,0,0
260909,45.6,3,1,0,0,1
260910,1317.8,53,1,1,0,1
260911,3.6,1,0,0,0,0
260912,1.3,1,0,0,0,0
260913,61.3,1,1,0,0,1
260914,8.8,1,0,0,0,0
260915,748.4,24,1,1,1,1
260916,589.4,32,1,1,0,1
260917,0.4,1,0,0,0,0
260919,0.4,1,0,0,0,0
260920,800,12,1,1,0,1
260921,49.9,1,0,0,0,0
260926,30.9,3,1,0,0,0
260928,1.8,1,0,0,0,0
260929,351.9,13,1,1,0,1
260930,0.4,1,0,0,0,0
260932,89.9,3,1,0,0,0
260935,16.8,7,1,1,0,0
260938,3,1,0,0,0,0
260939,15.7,5,0,0,0,0
260940,17.6,3,1,1,0,0
260943,93.2,3,1,0,0,0
260944,12.2,2,1,0,0,0
260950,0.2,1,0,0,0,0
260951,144,5,1,1,0,0
260952,903.1,31,1,1,1,1
260954,1539.3,29,1,1,0,1
260955,127.3,10,1,0,0,0
260956,2.7,1,0,0,0,0
260958,10.4,1,0,0,0,0
260959,6,2,0,0,0,0
260960,0.1,1,0,0,0,0
260961,10.6,2,1,0,0,0
260963,64.2,1,1,0,0,0
260964,136.8,8,1,0,0,1
260966,0.9,1,0,0,0,0
260967,2.9,1,0,0,0,0
260968,1214.3,59,1,1,0,1
260970,7.9,1,1,0,0,0
260971,891.4,30,1,1,0,1
260972,44.1,1,1,0,0,0
260973,6.9,1,0,0,0,0
260974,18.5,1,1,0,0,0
260976,0.8,1,0,0,0,0
260977,441.7,24,1,1,0,1
260980,2722,38,1,1,0,1
260981,0.7,2,0,0,0,0
260982,1.8,1,0,0,0,0
260983,0.1,1,0,0,0,0
260984,2.1,1,0,0,0,0
260987,65.5,3,1,1,0,0
260988,208.1,5,1,1,1,1
260990,0.2,1,0,0,0,0
260991,107.7,6,1,1,0,1
260994,5.3,1,0,0,0,0
260996,2.5,1,0,0,0,0
260997,0.4,1,0,0,0,0
260998,4424.4,91,1,1,1,1
260999,1.4,1,0,0,0,0
261000,0.2,1,0,0,0,0
261001,8.5,1,0,0,0,0
261003,134.1,9,1,0,0,1
261004,394.6,29,1,1,0,1
261005,43.7,2,1,0,0,0
261007,3.6,2,0,0,1,0
261008,9.3,1,1,0,0,0
261011,1.2,2,1,0,0,0
261013,11.7,2,0,0,0,0
261018,47.3,1,1,1,0,0
261019,2195,50,1,1,0,1
261020,5.8,1,1,0,0,0
261022,366.8,16,1,1,0,1
261023,8,1,0,0,0,0
261026,174.1,10,1,1,0,0
261030,12.2,1,1,0,0,0
261031,90.7,3,1,1,0,0
261032,2.2,1,0,0,0,0
261034,132.9,4,1,1,0,0
261035,1.5,1,1,0,0,0
261039,6.7,2,0,0,0,1
261041,63.1,3,1,0,0,0
261042,18.5,1,1,0,0,0
261044,14.4,1,1,0,0,0
261045,5.7,1,1,0,0,0
261046,2.1,2,0,0,0,0
261049,1.3,1,0,0,0,0
261050,1.5,1,0,0,0,0
261052,53.2,5,1,1,0,0
261053,2.4,2,0,0,0,0
261054,20.4,2,0,0,0,0
261056,30,2,1,0,0,0
261057,6.6,1,1,0,0,0
261058,90.8,4,1,0,0,0
261059,986.4,16,1,1,0,1
261061,268.7,4,1,1,0,1
261065,6.7,1,1,0,0,0
261067,0.2,1,0,0,0,0
261070,1.1,1,0,0,0,0
261071,4,1,0,0,0,0
261072,528.4,36,1,1,0,1
261073,2031.9,60,1,0,0,1
261074,6.5,1,1,0,0,0
261075,7,1,1,0,0,0
261076,59.8,1,1,1,0,0
261078,1,1,0,0,0,0
261083,14.7,2,1,0,0,0
261085,56.3,4,1,0,0,1
261086,491.1,23,1,1,0,1
261087,20.2,2,1,0,0,0
261088,1.9,1,0,0,0,0
261089,47.5,3,1,0,0,0
261094,4.9,1,0,0,0,0
261096,1.2,1,0,0,0,0
261097,29.7,1,0,1,0,0
261098,1.8,1,0,0,0,0
261099,8.3,1,0,0,0,0
261100,3.6,1,1,0,0,0
261102,21.4,2,1,0,0,0
261103,69.5,2,1,0,0,0
261104,86.1,3,1,0,0,1
261110,279.5,8,1,1,0,1
261115,3.4,1,0,0,0,0
261117,12.9,1,1,0,0,0
261119,1.2,1,0,0,0,0
261120,2.4,1,0,0,0,0
261121,2013.2,64,1,1,1,1
261123,5.5,1,0,0,0,0
261125,1.8,1,0,0,0,0
261128,0.9,1,0,0,0,0
261129,0.3,1,0,0,0,0
261130,4.4,2,0,0,0,0
261132,7.6,2,1,0,0,1
261133,18.8,1,1,0,0,0
261134,67.8,4,1,0,0,0
261135,12.1,2,1,0,0,0
261136,60.8,3,1,0,0,0
261137,3.2,1,0,0,0,0
261138,118.7,2,1,0,0,1
261139,66.1,6,1,1,0,0
261141,2.1,1,0,0,0,0
261142,1.2,1,0,0,0,0
261145,64,1,0,1,0,0
261149,0.2,1,0,0,0,0
261150,39.8,1,0,0,0,0
261151,53.8,3,1,1,0,0
261152,20.8,4,1,0,0,0
261154,4.9,2,0,0,0,0
261157,0.1,1,0,0,0,0
261158,350.6,7,1,0,0,1
261159,0.2,1,0,0,0,0
261161,4,1,0,0,0,0
261165,57.4,1,0,0,0,0
261168,0.7,1,0,0,0,0
261170,13.6,4,1,1,0,0
261171,3601.2,55,1,1,1,1
261173,392.3,15,1,1,0,1
261175,23.1,1,1,0,0,0
261176,0.8,1,0,0,0,0
261177,19,1,1,0,0,1
261178,7,1,1,0,0,0
261179,4.9,1,0,0,0,0
261180,0.4,1,0,0,0,0
261182,5.8,1,0,0,0,0
261183,581.6,6,1,1,0,1
261184,790.1,21,1,1,1,1
261186,8.7,1,0,0,0,0
261189,405.6,12,1,1,0,1
261191,2.3,1,0,0,0,0
261195,12.4,1,1,0,0,0
261196,4.7,1,0,0,0,0
261199,28.5,1,1,0,0,0
261200,14.8,2,1,0,0,1
261201,13.6,6,0,0,0,0
261204,0.3,1,0,0,0,0
261210,21.3,3,0,0,0,1
261211,4,1,0,0,0,0
261212,3080.3,81,1,1,0,1
261215,19.4,1,1,0,0,0
261216,12.5,1,1,0,0,0
261218,0.3,2,0,0,0,0
261219,6.9,1,0,0,0,0
261223,0.2,1,0,0,0,0
261224,19.5,1,0,0,0,0
261226,107.5,1,1,0,0,0
261227,169.1,4,0,0,0,1
261228,420.6,9,1,0,0,1
261233,4.4,1,0,0,0,0
261235,16.6,2,1,0,0,0
261239,2058.9,45,1,1,0,1
261240,5.6,1,0,0,0,0
261241,76.6,4,1,0,0,1
261242,4.8,3,0,0,0,0
261243,6.1,3,0,0,0,0
261244,1.9,1,0,0,0,0
261248,21.2,1,1,0,0,0
261249,0.9,1,0,0,0,0
261251,11.2,1,0,1,0,0
261253,6.6,1,1,0,0,0
261254,32.9,1,1,0,0,0
261256,0.1,1,0,0,0,0
261258,3.2,1,0,0,0,0
261259,3.9,2,0,0,0,0
261260,0.2,1,0,0,0,0
261261,1.9,2,0,0,0,0
261262,1.8,1,0,0,0,0
261263,2416,59,1,1,1,1
261264,0.4,1,0,0,0,0
261265,17.3,2,0,0,0,0
261267,0.8,1,0,0,0,0
261268,1001.8,12,1,1,0,1
261269,3,3,0,0,0,0
261275,1.4,1,0,0,0,0
261277,24,1,1,0,0,0
261278,1,1,0,0,0,0
261279,74.7,2,1,0,0,0
261280,0.1,1,0,0,0,0
261281,22.3,2,1,0,0,0
261286,0.7,1,0,0,0,0
261287,0.4,1,1,0,0,0
261288,524.5,30,1,1,0,1
261291,204.3,5,1,1,0,1
261293,441.5,16,1,1,0,1
261295,81.6,2,1,0,0,1
261296,0.9,1,0,0,0,0
261298,3,1,0,0,0,0
261299,71.3,1,1,1,0,0
261300,9.5,1,1,0,0,0
261305,0.2,1,0,0,0,0
261307,28,1,0,0,0,0
261308,55.6,3,0,0,0,0
261312,1.9,1,0,0,0,0
261314,29.6,2,1,0,0,0
261318,2,1,0,0,0,0
261319,7.1,1,0,1,0,0
261320,2.7,1,0,0,0,0
261322,12.1,1,1,0,0,0
261323,364.7,19,1,1,0,1
261325,674.5,18,1,1,0,1
261326,1.2,1,0,0,0,0
261327,1.5,1,0,0,0,0
261328,11.7,1,1,0,0,0
261331,11.6,1,0,0,0,0
261333,273.2,3,0,0,0,1
261334,6.6,2,0,0,0,0
261335,2,1,0,0,0,0
261336,162.6,21,1,1,0,0
261337,957.8,22,1,1,0,1
261339,33.4,2,1,1,0,0
261342,33,1,1,0,0,0
261343,0.3,1,0,0,0,0
261346,0.4,1,0,0,0,0
261348,13.3,1,1,0,0,0
261349,590.6,13,1,1,0,1
261350,17.9,3,1,0,0,0
261352,14,2,1,0,0,0
261354,119.4,8,1,0,0,0
261355,36.7,1,0,0,0,0
261356,59.8,2,1,0,0,0
261359,951.2,19,1,1,0,1
261360,0.8,1,0,0,0,0
261361,8.1,1,1,0,0,0
261364,549.3,13,1,1,0,0
261367,280.9,9,1,1,0,1
261373,0.5,1,0,0,0,0
261374,821.3,25,1,1,0,1
261375,70.8,4,1,0,0,0
261376,1.7,1,0,0,0,0
261378,59.4,1,1,1,0,0
261380,67.9,2,1,0,0,0
261383,16.2,2,0,0,0,0
261384,15.1,1,0,0,0,0
261385,7,1,0,0,0,0
261388,16.7,1,1,0,0,0
261389,2.4,2,0,1,0,1
261390,533.8,29,1,1,0,1
261391,478.3,18,1,1,1,0
261392,0.5,1,0,0,0,0
261393,2052.4,34,1,1,0,1
261397,1.8,1,0,0,0,0
261398,1.1,1,0,0,0,0
261400,0.2,1,0,0,0,0
261402,6.5,1,0,0,0,0
261405,6.4,2,1,0,0,0
261406,5.5,1,0,0,0,0
261407,128.7,7,1,1,0,0
261408,272.3,20,1,1,0,1
261409,18.7,1,1,0,0,0
261412,3225.3,119,1,1,1,1
261414,3.4,1,0,0,0,0
261415,13.1,1,0,0,0,0
261417,696.1,30,1,1,1,1
261418,7.9,1,0,0,0,0
261424,3.1,1,0,0,0,0
261425,32.2,1,0,0,0,0
261426,0.1,1,0,0,0,0
261428,1.7,1,0,0,0,0
261430,1.1,1,0,0,0,0
261431,58.4,4,0,1,0,0
261432,6.5,1,1,0,0,0
261436,56.4,2,1,1,0,0
261437,65.8,5,1,0,0,0
261438,33,1,1,0,0,0
261440,1.3,1,0,0,0,0
261444,0.2,1,0,0,0,0
261446,1546.1,52,1,1,0,1
261449,1.6,1,0,0,0,0
261450,26.8,2,1,0,0,0
261452,620.1,20,1,1,1,1
261453,4.2,1,0,0,0,0
261454,0.7,1,0,0,0,0
261455,304,9,1,1,0,1
261456,0.9,1,0,0,0,0
261457,2.7,1,0,0,0,0
261459,0.1,1,0,0,0,0
261460,1.8,1,0,0,0,0
261461,28.4,2,1,1,0,0
261462,0.7,1,0,0,0,0
261465,0.1,1,0,0,0,0
261466,3626.4,128,1,1,1,1
261468,6,2,0,0,0,0
261469,6.2,1,1,0,0,0
261470,6.7,1,0,0,0,0
261471,0.2,2,0,0,0,0
261473,8.7,2,0,0,0,0
261474,5.6,1,0,0,0,0
261475,0.2,1,1,0,1,0
261477,2.9,1,0,0,0,0
261478,51.1,2,1,1,0,0
261481,1.8,1,0,0,0,0
261483,20,3,1,0,0,1
261484,1.3,1,0,0,0,0
261486,207.4,6,1,1,0,0
261487,153.1,8,1,1,0,0
261489,0.7,1,0,0,0,0
261490,136,10,1,1,0,1
261491,1913.9,28,1,1,0,1
261493,79.2,2,1,1,0,0
261495,495.9,28,1,1,0,1
261498,13.1,2,0,0,0,0
261499,6.4,1,1,0,0,0
261501,8.8,2,1,0,0,0
261502,3,1,0,0,0,0
261503,22.3,1,1,0,0,0
261504,18.7,1,1,0,0,0
261505,6.5,1,0,0,0,0
261506,0.3,1,0,0,0,0
261508,6.7,1,1,0,0,0
261509,0.5,1,0,0,0,0
261510,511.7,29,1,1,0,1
261511,5,1,0,0,0,0
261512,11.3,4,1,0,0,0
261515,283.4,7,1,1,0,1
261516,1.2,1,0,0,0,0
261517,57.1,2,1,0,0,0
261518,260.8,7,1,0,0,0
261519,1282.6,35,1,1,1,1
261520,1.4,1,0,0,0,0
261521,157.3,6,1,1,0,0
261522,1039.7,32,1,1,0,1
261523,705.5,17,1,1,0,0
261525,13.3,1,1,0,0,0
261526,123.6,3,1,1,0,0
261527,4.9,1,0,0,0,0
261528,0.4,1,0,0,0,0
261529,15.6,3,0,0,0,0
261530,135.9,3,0,1,0,0
261532,53.6,2,1,0,0,0
261533,9.3,1,0,0,0,0
261534,6.3,1,0,0,0,0
261538,27.5,2,1,0,0,1
261540,0.4,1,0,0,0,0
261543,7.5,1,1,0,0,0
261544,0.3,1,0,0,0,0
261545,4,1,0,0,0,0
261546,12.3,1,1,0,0,0
261547,20.3,3,1,0,0,0
261548,15.3,3,0,0,0,0
261550,1935.6,76,1,1,0,1
261552,391.2,23,1,1,0,1
261553,0.5,1,0,0,0,0
261554,471.2,14,1,1,0,1
261556,20.6,3,0,0,0,0
261557,0.5,1,0,0,0,0
261558,358,14,0,1,0,1
261561,37.8,1,1,0,0,0
261562,5.2,1,0,0,0,0
261563,0.1,1,0,0,0,0
261565,96.2,2,1,0,0,1
261567,1289.2,35,1,1,0,1
261572,2.5,1,0,0,0,0
261574,1.4,1,0,0,0,0
261575,0.3,1,0,0,0,0
261577,45.4,4,0,1,0,1
261578,0.5,1,0,0,0,0
261581,39.8,4,1,0,0,0
261582,55.2,6,1,1,0,1
261583,25.7,3,1,0,0,0
261585,461.7,13,1,1,0,1
261588,1,1,0,0,0,0
261589,13,3,1,0,0,1
261590,991.9,26,1,1,0,1
261592,27.3,2,1,0,0,0
261593,510.6,34,1,1,0,1
261594,1,1,0,0,0,0
261597,62.5,4,1,1,0,0
261599,24.6,1,1,0,0,0
261602,0.5,1,0,0,0,0
261603,29.6,1,1,0,0,1
261604,2.3,2,0,0,0,0
261606,9.1,1,0,0,0,0
261607,60.6,5,1,0,0,1
261608,265.9,15,1,1,0,1
261609,56.3,2,1,0,0,0
261610,272.9,9,1,0,0,1
261611,6.8,1,1,0,0,0
261614,0.9,1,1,0,0,0
261615,5.6,2,0,0,0,0
261616,59.4,2,1,1,0,0
261617,1.9,1,0,0,0,0
261618,0.3,1,0,0,0,0
261619,190.8,11,1,0,0,1
261620,2.1,2,0,0,0,0
261621,47.6,3,1,0,0,1
261622,3.5,2,0,0,0,0
261625,19.4,1,0,0,0,0
261626,334.4,42,1,1,0,1
261627,11.3,2,1,0,0,0
261630,6.6,1,1,0,0,0
261631,201,5,1,0,0,0
261632,0.8,1,0,0,0,0
261633,181.8,6,1,1,0,1
261636,76.8,2,1,1,0,0
261637,10.4,1,0,0,0,0
261638,1.2,1,0,0,0,0
261639,0.4,1,0,0,0,0
261640,11.9,1,0,0,0,0
261641,11.9,1,0,0,0,0
261643,0.7,1,0,0,0,0
261644,432.4,23,1,1,0,1
261645,47.8,4,1,0,0,0
261646,4.9,1,0,0,0,0
261647,1560.8,56,1,1,0,1
261648,0.8,2,0,0,0,0
261652,3.9,1,0,0,0,0
261654,301.8,11,1,1,0,1
261656,53.8,3,1,1,0,0
261657,0.1,1,0,0,0,0
261658,678.5,25,1,1,0,1
261660,15.6,1,0,0,0,0
261661,109.3,7,1,1,0,1
261662,108.9,2,1,1,0,1
261664,8.6,1,0,0,0,0
261665,1,1,0,0,0,0
261668,2130.2,40,1,1,1,1
261669,52.6,2,0,0,0,0
261670,283,28,1,1,0,1
261671,0.5,1,0,0,0,0
261672,2.5,1,0,0,0,0
261673,0.5,1,0,0,0,0
261674,311.6,14,1,1,0,1
261677,9.5,2,0,0,0,0
261678,26.3,3,1,0,0,0
261679,38.8,3,1,0,0,1
261680,497.2,21,1,1,0,1
261681,90.5,5,1,1,0,0
261682,6470.4,139,1,1,1,1
261685,1012.7,21,1,1,0,1
261686,0.5,1,0,1,0,0
261687,15.6,2,1,1,0,0
261688,25.8,3,1,0,0,0
261689,28.9,1,1,0,0,0
261690,577.1,14,1,1,0,1
261691,20.2,2,1,0,0,0
261692,323.3,10,1,1,0,1
261693,555.5,26,1,1,0,1
261694,5.5,1,1,0,0,0
261696,5.8,1,0,0,0,0
261698,8,1,0,1,0,0
261704,0.7,1,0,0,0,1
261706,25.7,4,1,0,0,0
261707,26.8,1,1,0,0,0
261710,61.4,1,1,1,0,0
261711,0.9,1,0,0,0,0
261714,1341,26,1,1,1,1
261715,43.7,7,1,0,0,0
261716,168.1,12,1,1,0,1
261717,46.1,1,1,1,0,0
261718,2,1,0,0,0,0
261719,0.4,1,0,0,0,0
261720,63.7,3,1,1,0,0
261721,568.3,5,1,1,0,1
261723,0.2,1,0,0,0,0
261724,392.2,9,1,1,0,1
261732,54.1,2,0,0,0,0
261733,0.2,1,0,0,0,0
261735,997.7,65,1,1,0,1
261736,19.6,2,1,0,0,0
261737,1417,43,1,1,1,1
261738,0.5,1,0,0,0,0
261739,4.7,1,0,0,0,0
261741,0.4,1,0,0,0,0
261742,0.9,1,0,0,0,0
261743,0.5,1,0,0,0,0
261745,10.2,1,1,0,0,0
261746,66.8,3,1,1,0,0
261748,6.5,1,0,0,0,0
261750,438.6,13,1,1,0,0
261753,84.4,21,1,1,0,1
261754,0.7,1,0,0,0,0
261755,74.7,2,1,1,0,1
261756,4716.8,83,1,1,1,1
261758,52.4,5,1,1,0,1
261759,1,1,0,0,0,0
261765,0.3,1,0,0,0,0
261766,761.4,34,1,1,0,1
261768,95.6,5,1,1,0,1
261771,882.3,28,0,0,0,1
261772,8.7,1,1,0,0,0
261773,681.6,14,1,1,0,1
261774,63.7,4,1,1,0,0
261775,0.1,1,0,0,0,0
261776,2.8,1,0,0,0,0
261777,4637.3,88,1,1,1,1
261778,3607.7,100,1,1,0,1
261779,152.9,9,0,0,0,1
261780,0.1,1,0,0,0,0
261781,6.2,1,0,0,0,0
261782,213.4,9,1,1,0,1
261783,172.6,7,1,1,0,1
261785,5271,112,1,1,0,1
261786,18.7,1,0,0,0,0
261787,69.2,3,1,1,0,1
261788,116,7,1,1,0,1
261790,859.6,26,1,1,0,1
261791,117.2,3,1,1,0,1
261793,1.7,1,0,0,0,0
261797,13.1,2,1,0,0,0
261798,21.7,1,1,0,0,0
261799,0.3,1,0,0,0,0
261800,11.1,1,1,0,0,0
261801,3662.8,85,1,1,0,1
261802,3839.4,50,1,1,0,1
261804,15.1,3,1,0,0,0
261805,133.3,12,1,0,0,1
261807,8.4,1,1,0,0,0
261809,587.5,20,1,1,0,1
261810,978,31,1,1,0,1
261811,0.1,1,0,0,0,0
261812,75.1,4,1,1,0,0
261813,1187.7,38,1,1,0,1
261814,0.1,1,0,0,0,0
261817,680.4,21,1,1,0,1
261819,1940.5,32,1,1,0,1
261820,836.3,47,1,1,0,1
261822,376,7,1,1,0,1
261826,78.2,2,1,1,0,0
261827,16.3,1,1,0,0,0
261828,1660.3,34,1,1,0,1
261829,56.5,6,1,0,0,0
261830,3.9,1,0,0,0,0
